,SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
,d6550169-9952-415c-be8b-9e874250b915,06/04/2019,03:24:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY / E JEFFERSON ST,39.0538466666667,-77.1370316666667,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2002,JEEP,LIBERTY,MAROON,Citation,21-204(b),Transportation Article,false,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.0538466666667, -77.1370316666667)",3,3,25,60,1
,d6550169-9952-415c-be8b-9e874250b915,06/04/2019,03:24:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED,MONTROSE PKWY / E JEFFERSON ST,39.0538466666667,-77.1370316666667,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2002,JEEP,LIBERTY,MAROON,Warning,21-801(a),Transportation Article,false,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.0538466666667, -77.1370316666667)",3,3,25,60,1
,fc85c60e-50a8-4e6e-970e-50421aaef000,06/04/2019,03:20:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,10506 CONNECTICUT AVENUE,39.02821,-77.0763883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,JEEP,TK,BLACK,Warning,21-201(a1),Transportation Article,false,WHITE,M,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.02821, -77.0763883333333)",1,1,15,25,6
,574534d1-dbc0-45d0-a00e-46cff60861c0,06/04/2019,03:05:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY / E JEFFERSON ST,39.0511833333333,-77.121815,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,RAV4,GRAY,Warning,21-204(b),Transportation Article,false,OTHER,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0511833333333, -77.121815)",1,1,19,60,1
,b309508d-e337-4327-a2ab-a209aa64e79f,06/04/2019,02:33:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY @ E. JEFFERSON ST.,39.0512683333333,-77.1330933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,BMW,258I,SILVER,Warning,21-204(b),Transportation Article,false,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0512683333333, -77.1330933333333)",1,1,19,60,1
,4da999cd-63a1-4a26-841e-49b404460703,06/04/2019,02:28:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY / E JEFFERSON ST,39.05106,-77.1227466666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,SCION,XB,WHITE,Warning,21-204(b),Transportation Article,false,HISPANIC,M,LANHAM,MD,MD,A - Marked Patrol,"(39.05106, -77.1227466666667)",1,1,19,60,1
,0e0e62bf-ddc9-45cb-b119-9bdce8278c5c,06/04/2019,02:13:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9895816666667,-77.1505016666667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2006,CHEVY,VAN,WHITE,Warning,21-801.1,Transportation Article,false,HISPANIC,M,LEESBURG,VA,VA,A - Marked Patrol,"(38.9895816666667, -77.1505016666667)",1,1,12,103,1
,76faecd4-836f-4fda-b2d7-9e7967381526,06/04/2019,02:10:00,MCP,"3rd District, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,GOERGIA/ COLESILVE,38.99568,-77.0280433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,CHEV,SUB,BLACK,Warning,21-309(b),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.99568, -77.0280433333333)",5,5,7,3065,1
,76faecd4-836f-4fda-b2d7-9e7967381526,06/04/2019,02:10:00,MCP,"3rd District, Silver Spring",STOP LIGHTS (*),GOERGIA/ COLESILVE,38.99568,-77.0280433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,CHEV,SUB,BLACK,ESERO,64*,,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.99568, -77.0280433333333)",5,5,7,3065,1
,d34dd8b1-36ef-438d-b695-b15f8f7e3645,06/04/2019,02:01:00,MCP,"2nd District, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",ROCKVILLE PIKE @ STRATHMORE ST,39.0349166666667,-77.1065866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,HONDA,ACCORD,SILVER,Warning,22-201.1,Transportation Article,false,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0349166666667, -77.1065866666667)",1,1,19,25,1
,656c822e-a051-4467-829a-e6d5d924a119,06/04/2019,01:46:00,MCP,"2nd District, Bethesda",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,CONNECTICUT AVE AT JONES BRIDGE RD,38.99974,-77.0765766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,ACUR,4S,SILVER,Warning,23-104,Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.99974, -77.0765766666667)",1,1,5,110,1
,d1c894b5-cfaf-46c7-b5a5-8a608c7d95e3,06/04/2019,01:44:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9898116666667,-77.15099,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISS,SENTRA,RED,Warning,21-801.1,Transportation Article,false,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.9898116666667, -77.15099)",1,1,12,103,1
,fc2ecc35-e5c2-4681-9b25-d7aaaa643d19,06/04/2019,01:31:00,MCP,"2nd District, Bethesda",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,PLYERS MILL RD @ METROPOLITAN AVE,39.02799,-77.0724566666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2016,KIA,RIO,"BLUE, LIGHT",Citation,21-301(a),Transportation Article,false,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.02799, -77.0724566666667)",1,1,15,25,6
,fc2ecc35-e5c2-4681-9b25-d7aaaa643d19,06/04/2019,01:31:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PLYERS MILL RD @ METROPOLITAN AVE,39.02799,-77.0724566666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2016,KIA,RIO,"BLUE, LIGHT",Citation,21-707(a),Transportation Article,false,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.02799, -77.0724566666667)",1,1,15,25,6
,fc2ecc35-e5c2-4681-9b25-d7aaaa643d19,06/04/2019,01:31:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,PLYERS MILL RD @ METROPOLITAN AVE,39.02799,-77.0724566666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2016,KIA,RIO,"BLUE, LIGHT",Citation,21-204(b),Transportation Article,false,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.02799, -77.0724566666667)",1,1,15,25,6
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 44 MPH IN A POSTED 35 MPH ZONE,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,21-801.1,Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",DISPLAYING REG. PLATE ISSUED FOR OTHER VEHICLE,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,13-411(g),Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,13-401(b1),Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,13-409(b),Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",KNOWINGLY DRIVING UNINSURED VEHICLE,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,17-107(a1),Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,50c507f6-2fe6-411f-b4c5-4fd9777b665e,06/04/2019,01:28:00,MCP,"1st District, Rockville",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,FREDERICK RD/COLLEGE PKWY,39.103895,-77.1562033333333,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2008,FORD,FUSION,BLACK,Citation,13-411(d),Transportation Article,false,WHITE,M,ROCKVILLE,MD,WV,Q - Marked Laser,"(39.103895, -77.1562033333333)",3,3,27,71,1
,d55ce3ce-4c1d-479c-bf63-81614cbf05f3,06/04/2019,01:26:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,CONNECTICUT AVE AT JONES BRIDGE RD,39.0037516666667,-77.0773783333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,CHEVROLET,SUBURBAN,BLACK,Warning,21-801(a),Transportation Article,false,BLACK,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0037516666667, -77.0773783333333)",1,1,5,110,1
,87e81481-b3d1-42d9-87c5-b05244f2501e,06/04/2019,01:25:00,MCP,"2nd District, Bethesda",DRIVER WATCHING ELECTRONICWHILE OPER. VEH. IN TRAVEL PORTION OF HWY,N/B ROCKVILLE PIKE @ NICHOLSON LANE,39.0465566666667,-77.1123816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Warning,21-1124.1(b),Transportation Article,false,OTHER,M,DARNESTOWN,MD,MD,A - Marked Patrol,"(39.0465566666667, -77.1123816666667)",1,1,19,60,1
,e3371a89-bcb0-459f-8a07-7462883bf2d4,06/04/2019,01:24:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MONTROSE PARKWAY/E JEFFERSON ST,39.051235,-77.1330433333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013,KIA,FORTE,RED,Warning,13-411(d),Transportation Article,false,OTHER,M,HILLSBORO,VA,VA,A - Marked Patrol,"(39.051235, -77.1330433333333)",1,1,19,60,1
,e3371a89-bcb0-459f-8a07-7462883bf2d4,06/04/2019,01:24:00,MCP,"2nd District, Bethesda",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,MONTROSE PARKWAY/E JEFFERSON ST,39.051235,-77.1330433333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013,KIA,FORTE,RED,Warning,21-204(d),Transportation Article,false,OTHER,M,HILLSBORO,VA,VA,A - Marked Patrol,"(39.051235, -77.1330433333333)",1,1,19,60,1
,e3371a89-bcb0-459f-8a07-7462883bf2d4,06/04/2019,01:24:00,MCP,"2nd District, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,MONTROSE PARKWAY/E JEFFERSON ST,39.051235,-77.1330433333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013,KIA,FORTE,RED,Warning,13-411(f),Transportation Article,false,OTHER,M,HILLSBORO,VA,VA,A - Marked Patrol,"(39.051235, -77.1330433333333)",1,1,19,60,1
,884c2b72-01cd-4c0d-8189-0d2a8fc3eec8,06/04/2019,01:23:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,DALE DR / WAYNE AVE,38.9985533333333,-77.0204866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,TOYOTA,XLE,BRONZE,Warning,21-201(a1),Transportation Article,false,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9985533333333, -77.0204866666667)",5,5,7,3065,1
,1641431d-8cef-482e-9a54-e737b2be9bda,06/04/2019,01:22:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9898766666667,-77.15093,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2008,HYUNDAI,VERACRUZ,BLACK,Warning,21-801.1,Transportation Article,false,WHITE,M,BURKE,VA,VA,A - Marked Patrol,"(38.9898766666667, -77.15093)",1,1,12,103,1
,e41c9c7b-7b8d-4254-b2e5-0d60491530f4,06/04/2019,01:06:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,DALE DR / WAYNE AVE,38.9986733333333,-77.0203166666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,JEEP,TK,BLACK,Warning,21-201(a1),Transportation Article,false,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9986733333333, -77.0203166666667)",5,5,7,3065,1
,5206e5a3-dd6a-444c-a1f9-76cc8948aa4c,06/04/2019,01:04:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,FREDERICK RD/COLLEGE PKWY,39.1035933333333,-77.1557816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,JEEP,TK,GRAY,Warning,21-801.1,Transportation Article,false,ASIAN,M,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.1035933333333, -77.1557816666667)",3,3,27,71,1
,5206e5a3-dd6a-444c-a1f9-76cc8948aa4c,06/04/2019,01:04:00,MCP,"1st District, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FREDERICK RD/COLLEGE PKWY,39.1035933333333,-77.1557816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,JEEP,TK,GRAY,Warning,13-409(b),Transportation Article,false,ASIAN,M,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.1035933333333, -77.1557816666667)",3,3,27,71,1
,5206e5a3-dd6a-444c-a1f9-76cc8948aa4c,06/04/2019,01:04:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,FREDERICK RD/COLLEGE PKWY,39.1035933333333,-77.1557816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,JEEP,TK,GRAY,Warning,21-201(a1),Transportation Article,false,ASIAN,M,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.1035933333333, -77.1557816666667)",3,3,27,71,1
,70838ba9-32e0-4cfd-a4e5-dba08e05362e,06/04/2019,01:00:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9896566666667,-77.1502866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,SUBA,4S,BLACK,Warning,21-801.1,Transportation Article,false,OTHER,M,POTOMAC,MD,MD,A - Marked Patrol,"(38.9896566666667, -77.1502866666667)",1,1,12,103,1
,49587ffb-a1e4-42e4-9ce5-ba99b1de5a51,06/04/2019,00:55:00,MCP,"1st District, Rockville",DRIVING VEH. WITH WINDSHIELD VIEW OBSTRUCTED BY SIGN MATERIAL,FREDERICK RD/COLLEGE PKWY,39.103635,-77.1560066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,LEXUS,4DR,SILVER,Warning,21-1104(d),Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.103635, -77.1560066666667)",3,3,27,71,1
,49587ffb-a1e4-42e4-9ce5-ba99b1de5a51,06/04/2019,00:55:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,FREDERICK RD/COLLEGE PKWY,39.103635,-77.1560066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,LEXUS,4DR,SILVER,Warning,21-201(a1),Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.103635, -77.1560066666667)",3,3,27,71,1
,49587ffb-a1e4-42e4-9ce5-ba99b1de5a51,06/04/2019,00:55:00,MCP,"1st District, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FREDERICK RD/COLLEGE PKWY,39.103635,-77.1560066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,LEXUS,4DR,SILVER,Warning,13-409(b),Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.103635, -77.1560066666667)",3,3,27,71,1
,49587ffb-a1e4-42e4-9ce5-ba99b1de5a51,06/04/2019,00:55:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,FREDERICK RD/COLLEGE PKWY,39.103635,-77.1560066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,LEXUS,4DR,SILVER,Warning,21-801.1,Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.103635, -77.1560066666667)",3,3,27,71,1
,7d8eb8db-c0d5-4d31-b0bc-fdb17428c50d,06/04/2019,00:55:00,MCP,"2nd District, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",S/B ROCKVILLE PIKE @ NICHOLSON LANE,39.041615,-77.1103216666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,HONDA,4H,WHITE,Warning,22-201.1,Transportation Article,false,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.041615, -77.1103216666667)",1,1,19,60,1
,c30efc54-a90b-40d0-86da-139b81076f74,06/04/2019,00:55:00,MCP,"3rd District, Silver Spring",FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,COLESVILLE RD / DALE DR,39.0069183333333,-77.021235,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVY,MALIBU,GRAY,Warning,22-219(a),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0069183333333, -77.021235)",5,5,7,3065,1
,5883370d-93b5-4bd1-ae2a-3e0ac5a8e294,06/04/2019,00:50:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,UNIVERSITY BLVD E AND E MELBOURNE,39.017355,-77.0064083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JEP,4DR,WHITE,Warning,21-201(a1),Transportation Article,false,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.017355, -77.0064083333333)",5,5,13,21,1
,5883370d-93b5-4bd1-ae2a-3e0ac5a8e294,06/04/2019,00:50:00,MCP,"3rd District, Silver Spring",FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,UNIVERSITY BLVD E AND E MELBOURNE,39.017355,-77.0064083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JEP,4DR,WHITE,Warning,22-219(a),Transportation Article,false,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.017355, -77.0064083333333)",5,5,13,21,1
,5883370d-93b5-4bd1-ae2a-3e0ac5a8e294,06/04/2019,00:50:00,MCP,"3rd District, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,UNIVERSITY BLVD E AND E MELBOURNE,39.017355,-77.0064083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JEP,4DR,WHITE,Warning,21-801.1,Transportation Article,false,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.017355, -77.0064083333333)",5,5,13,21,1
,2b650f20-57a7-40af-a8b2-35af2c15e6a7,06/04/2019,00:48:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9896,-77.15041,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,LEXS,TK,WHITE,Warning,21-801.1,Transportation Article,false,OTHER,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.9896, -77.15041)",1,1,12,103,1
,1e0a0815-6e1d-4e51-bbe1-ad467b0a1548,06/04/2019,00:48:00,MCP,"2nd District, Bethesda","FAILURE OF DR. TO MAKE LANE CH. TO AVAIL. LANE NOT IMMED. ADJ TO STOPPED, STANDING, PARKED VEH.",RIVER RD / BURDETTE RD,38.9902483333333,-77.1524166666667,No,No,No,No,No,No,No,No,No,No,TX,02 - Automobile,2018,FORD,FOCUS,BLACK,Warning,21-405(e2I),Transportation Article,false,WHITE,M,ALVARADO,TX,TX,A - Marked Patrol,"(38.9902483333333, -77.1524166666667)",1,1,12,103,1
,d2137e72-9950-47fe-bbe0-12107aaa4c2e,06/04/2019,00:42:00,MCP,"1st District, Rockville",WINDOW TINT,FLEET ST/RICHARD MONTGOMERY DR,39.080377,-77.1453305,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HOND,ACCORD,BLACK,ESERO,61,,false,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.080377, -77.1453305)",3,3,25,60,12
,d2137e72-9950-47fe-bbe0-12107aaa4c2e,06/04/2019,00:42:00,MCP,"1st District, Rockville",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,FLEET ST/RICHARD MONTGOMERY DR,39.080377,-77.1453305,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HOND,ACCORD,BLACK,Citation,22-406(i1),Transportation Article,false,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.080377, -77.1453305)",3,3,25,60,12
,d9dc16bd-f97c-40ad-a2ee-6dfc39c2198b,06/04/2019,00:39:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RIVER/ROYAL DOMINION,38.9898433333333,-77.15122,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,ACURA,TLX,WHITE,Warning,21-801.1,Transportation Article,false,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(38.9898433333333, -77.15122)",1,1,12,103,1
,f45fe8c5-6d39-447c-b00d-78aee7bef9fa,06/04/2019,00:34:00,MCP,"6th District, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,SHADY GROVE/355,39.1219683333333,-77.1769033333333,No,No,No,No,No,No,No,No,No,No,IN,02 - Automobile,2011,TOYOTA,4D,GRAY,Warning,13-411(f),Transportation Article,false,WHITE,F,LAS VEGAS,NV,NV,B - Unmarked Patrol,"(39.1219683333333, -77.1769033333333)",3,3,36,35,1
,0f18cada-e2f2-4097-9adb-5f699cb6ed56,06/04/2019,00:33:00,MCP,"2nd District, Bethesda",STOP LIGHTS (*),W/B NICHOLSON LANE @ ROCKVILLE PIKE,39.0448816666667,-77.1110883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HONDA,CIVIC,TAN,ESERO,64*,,false,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.0448816666667, -77.1110883333333)",1,1,19,60,1
,cfbba881-6b9a-4996-95b1-b67b1be5089b,06/04/2019,00:28:00,MCP,"1st District, Rockville","FAILURE OF DR. TO MAKE LANE CH. TO AVAIL. LANE NOT IMMED. ADJ TO STOPPED, STANDING, PARKED VEH.",355 AND SHADY GROVE ROAD,39.1183166666667,-77.1709783333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,CHEVROLET,ASTRO,RED,Warning,21-405(e2I),Transportation Article,false,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1183166666667, -77.1709783333333)",3,3,36,71,12
,74600a96-f982-4394-87a1-e7553fd8ba0f,06/04/2019,00:27:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RIVER/ROYAL DOMINION,38.98981,-77.151365,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,MAZDA,MAZDA3,WHITE,Citation,13-409(b),Transportation Article,false,OTHER,F,LOS ANGELES,CA,CA,A - Marked Patrol,"(38.98981, -77.151365)",1,1,12,103,1
,74600a96-f982-4394-87a1-e7553fd8ba0f,06/04/2019,00:27:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 60 MPH IN A POSTED 35 MPH ZONE,RIVER/ROYAL DOMINION,38.98981,-77.151365,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,MAZDA,MAZDA3,WHITE,Citation,21-801.1,Transportation Article,false,OTHER,F,LOS ANGELES,CA,CA,A - Marked Patrol,"(38.98981, -77.151365)",1,1,12,103,1
